relPath,classFolder,fileName,overall,brightness,contrast,focusScore,foregroundFrac,illumination,maskValid,focusStatus,brightnessStatus,contrastStatus,foregroundStatus,illuminationStatus,maskValidStatus,failureCategories
class_2\7350c50667c5.png,class_2,7350c50667c5.png,PASS,0.395976026265978,0.0515227943826531,0.00125778214200231,0.832513227866451,1.01808373134361,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\760b6f4c6d82.png,class_2,760b6f4c6d82.png,PASS,0.402717908273869,0.0528396306076585,0.00112559551620427,0.832369933927427,1.09452527426332,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\77f69c7ff324.png,class_2,77f69c7ff324.png,PASS,0.275316444236517,0.0975675762979015,0.00024403752000328,0.867659015523837,1.17124723837412,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\7877be80901c.png,class_2,7877be80901c.png,PASS,0.284065054432642,0.0646369404303378,0.00048913263926606,0.743460395820523,1.25892269295099,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\79540be95177.png,class_2,79540be95177.png,PASS,0.373587429998956,0.0516917846977706,0.00094789374243882,0.744342135297296,1.08152901376704,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\7d8f67cadc29.png,class_2,7d8f67cadc29.png,WARNING,0.473733123707511,0.0427072997174776,0.00113912929058306,0.745104213250228,1.02042535190582,1,PASS,WARNING,PASS,PASS,PASS,PASS,
class_2\8000a6b97a84.png,class_2,8000a6b97a84.png,PASS,0.285061473207023,0.0682579274570378,0.000570631299637703,0.683431371714112,1.05672815232016,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\840527bc6628.png,class_2,840527bc6628.png,PASS,0.430664241526898,0.0444878817539835,0.000914425265037566,0.744729070005776,1.10483287445148,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\857002ed4e49.png,class_2,857002ed4e49.png,PASS,0.430664241526898,0.0444878817539835,0.000914425265037566,0.744729070005776,1.10483287445148,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\869bbd3170cc.png,class_2,869bbd3170cc.png,PASS,0.328843133961078,0.0418982179634301,0.000758602988897307,0.743531581325582,1.0817449652144,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\8871e6a26596.png,class_2,8871e6a26596.png,PASS,0.241717629236341,0.0519788362438019,0.000325400512185709,0.69821785850709,0.973826929253262,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\891392c9683c.png,class_2,891392c9683c.png,FAIL,0.18917103508011,0.0357740500479493,0.000166188359927025,0.557979154201129,0.968176797672713,1,WARNING,FAIL,WARNING,PASS,PASS,PASS,Underexposure
class_2\89b725411cee.png,class_2,89b725411cee.png,PASS,0.315957616583524,0.0672016799517262,0.000809814931353581,0.831544980468154,1.13136197805955,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\8cb6b5b2f19c.png,class_2,8cb6b5b2f19c.png,PASS,0.30930625749607,0.0395113510976328,0.000502172740933099,0.743466946633872,1.08772062981577,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\8d3d67661620.png,class_2,8d3d67661620.png,PASS,0.399985594962905,0.0581784235896717,0.00120599762165679,0.832511082033753,1.11118225906885,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\8d7bb0649a02.png,class_2,8d7bb0649a02.png,PASS,0.328983297946863,0.050275460452803,0.00056523959641303,0.74369123920426,1.12977394050214,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\8dfa629ca74e.png,class_2,8dfa629ca74e.png,PASS,0.324376993214941,0.0552799180034723,0.000619755926620921,0.784373696145125,1.16999503763126,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\907aaff827e5.png,class_2,907aaff827e5.png,PASS,0.352698395562042,0.0497634853180896,0.00112505618871226,0.745276426854492,1.00352819383661,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\91e8af9ceee9.png,class_2,91e8af9ceee9.png,PASS,0.453354336415853,0.0415771283389512,0.00107468441998579,0.744520899714909,1.06220488397025,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\92b0d27fc0ec.png,class_2,92b0d27fc0ec.png,PASS,0.283328138347781,0.0586577380046397,0.000754686263400481,0.744037740837013,1.06991970308436,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\962cf85e4f6d.png,class_2,962cf85e4f6d.png,WARNING,0.453585945028158,0.0485618705711695,0.00140827840476987,0.83232987838374,1.06824884911126,1,WARNING,PASS,PASS,PASS,PASS,PASS,
class_2\98104c8c67eb.png,class_2,98104c8c67eb.png,PASS,0.260915748394902,0.0580148010603237,0.000535926159573252,0.827206345179601,1.18488299920073,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\9a3c03a5ad0f.png,class_2,9a3c03a5ad0f.png,PASS,0.309865240458362,0.0613016058465677,0.000509331684560757,0.74386654624816,1.10880651099853,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\9a4f370d341b.png,class_2,9a4f370d341b.png,WARNING,0.444589176273974,0.0407851932897289,0.00145258291693475,0.832409274193548,1.05871099463231,1,WARNING,PASS,PASS,PASS,PASS,PASS,
class_2\9a78c6a7b1c2.png,class_2,9a78c6a7b1c2.png,PASS,0.307310943754043,0.0555794523189306,0.000664513142486814,0.831366399502548,1.13605432437995,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\9a7bd084395e.png,class_2,9a7bd084395e.png,WARNING,0.320060663975801,0.115757325690387,0.000309263171057744,0.782865010664448,1.04956934851156,1,PASS,PASS,WARNING,PASS,PASS,PASS,
class_2\9ad92f1c1542.png,class_2,9ad92f1c1542.png,PASS,0.35392660951325,0.0745437329350052,0.00117816117744283,0.831895466475417,1.21017433791387,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\9b32e8ef0ca0.png,class_2,9b32e8ef0ca0.png,PASS,0.304379076946521,0.0776708795246052,0.00063729147970333,0.831549272133549,1.11055597348433,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\9b418ce42c13.png,class_2,9b418ce42c13.png,PASS,0.333762409469573,0.0552401825903173,0.000640675099297969,0.733808510638298,1.15079193187345,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\9b95d6203406.png,class_2,9b95d6203406.png,PASS,0.33573167859489,0.0994211797157095,0.00100772743654532,0.866402994791667,1.18850169633781,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\9da74370835a.png,class_2,9da74370835a.png,PASS,0.330284636947076,0.0516933124983213,0.00089138115709615,0.831748834574419,1.12480828354695,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\9e5ec293267c.png,class_2,9e5ec293267c.png,PASS,0.292401000022812,0.0390445412364507,0.000578820951590204,0.749862342589264,1.13625513395547,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\9eaac43744f5.png,class_2,9eaac43744f5.png,WARNING,0.460253950291087,0.0422337417129733,0.00116629234128888,0.745519971537444,1.05181434996646,1,PASS,WARNING,PASS,PASS,PASS,PASS,
class_2\9f1efb799b7b.png,class_2,9f1efb799b7b.png,PASS,0.328393780932962,0.0672098187153152,0.000490347761681594,0.733033909574468,1.14045450357122,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\9f436886e056.png,class_2,9f436886e056.png,PASS,0.308447926259171,0.049328535086624,0.000608882283183775,0.784143310657596,1.23099871593104,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\a19507501b40.png,class_2,a19507501b40.png,WARNING,0.205301613277426,0.0433899253320157,0.00024085578119232,0.567336975003261,1.14730953547153,1,PASS,WARNING,PASS,PASS,PASS,PASS,
class_2\a3475dc3ac80.png,class_2,a3475dc3ac80.png,PASS,0.319900414348207,0.0511843188963801,0.000694411942534815,0.831803434095279,1.08220070492319,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\a49b0b4484ea.png,class_2,a49b0b4484ea.png,WARNING,0.250473223743269,0.0591930898554932,0.000216419835656827,0.711304275409567,1.23185238436359,1,WARNING,PASS,PASS,PASS,PASS,PASS,
class_2\a4d41c495666.png,class_2,a4d41c495666.png,PASS,0.2397570084457,0.068928165450055,0.000317105724674907,0.723592861213774,1.10866820565087,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\a664d2055886.png,class_2,a664d2055886.png,WARNING,0.413801117720104,0.054657382387943,0.00149755361968455,0.832598107470931,1.06078441352636,1,WARNING,PASS,PASS,PASS,PASS,PASS,
class_2\a66c3165876f.png,class_2,a66c3165876f.png,PASS,0.271542663873445,0.0500407089909143,0.00057039742435201,0.832465065843684,1.08930459648446,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\a879c3569552.png,class_2,a879c3569552.png,PASS,0.404198543804192,0.0596265674091366,0.000888317570366257,0.744141971556077,1.14616404727542,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\a9c7b83caf81.png,class_2,a9c7b83caf81.png,WARNING,0.24635871710552,0.086821655291026,0.000317781650151208,0.780696401873659,1.276444158393,1,PASS,PASS,PASS,PASS,WARNING,PASS,
class_2\aa0afc41ed19.png,class_2,aa0afc41ed19.png,PASS,0.314859129063166,0.0396187637467148,0.000806820785340273,0.832051873836482,1.05781892569513,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\abf09c44d5f4.png,class_2,abf09c44d5f4.png,PASS,0.359329117893802,0.0576563383109468,0.00072546658015487,0.743781240100993,1.20576105319096,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\abf0f56c6f12.png,class_2,abf0f56c6f12.png,PASS,0.427814299269745,0.0423609708375226,0.000833932300497393,0.742484906926044,1.06489298821214,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\ac2c814949f9.png,class_2,ac2c814949f9.png,PASS,0.421407881376059,0.0407095025083469,0.00114336097807811,0.744402693927367,1.03119587585666,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\aed4e743c230.png,class_2,aed4e743c230.png,PASS,0.261278791043482,0.0601931210074839,0.00048180351391603,0.828947330774865,1.25056925520409,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\af8aa32beee4.png,class_2,af8aa32beee4.png,WARNING,0.439705633627171,0.056260486428068,0.00150382470071575,0.832187061296426,1.0953568645094,1,WARNING,PASS,PASS,PASS,PASS,PASS,
class_2\b0cc9f8d06e4.png,class_2,b0cc9f8d06e4.png,WARNING,0.239448576385974,0.0359591183653839,0.000403774117559595,0.750093748460335,1.21405403485337,1,PASS,PASS,WARNING,PASS,PASS,PASS,
class_2\b0d35981708b.png,class_2,b0d35981708b.png,PASS,0.444636802557819,0.042773130995441,0.0010774836212154,0.744626440596642,1.0572130771381,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\b2748ac28fc1.png,class_2,b2748ac28fc1.png,PASS,0.375637717028809,0.078582090230651,0.000772414486843569,0.719442830396822,1.15821396186772,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\b60dbf9f0744.png,class_2,b60dbf9f0744.png,PASS,0.298729541757443,0.0430735465995729,0.000651247566498574,0.831422668004395,1.13027432316532,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\b83a6eca125f.png,class_2,b83a6eca125f.png,PASS,0.352783076950752,0.0488682778135074,0.000772278929101744,0.74483242728306,1.09363349293623,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\b8fb9f55cd6d.png,class_2,b8fb9f55cd6d.png,PASS,0.408804250224559,0.0467583680260143,0.00100833077821337,0.74438478837088,1.04430981458857,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\b98f77098b9d.png,class_2,b98f77098b9d.png,WARNING,0.253004146119328,0.0567047062268417,0.000310492192377252,0.885192796800824,1.15239727751728,1,PASS,PASS,PASS,WARNING,PASS,PASS,
class_2\b9b6ee2b9453.png,class_2,b9b6ee2b9453.png,WARNING,0.331276546798834,0.0817884306853115,0.000723743698281403,0.899471250391496,1.10694727171833,1,PASS,PASS,PASS,WARNING,PASS,PASS,
class_2\ba25f947f4ec.png,class_2,ba25f947f4ec.png,WARNING,0.513299926444056,0.0489175242864439,0.00174763422495485,0.745669621229061,1.0486290422648,1,WARNING,WARNING,PASS,PASS,PASS,PASS,
class_2\ba2624883599.png,class_2,ba2624883599.png,FAIL,0.516817023388075,0.0577108545667739,0.00165450220023134,0.745296224868168,1.11631757673872,1,WARNING,FAIL,PASS,PASS,PASS,PASS,Overexposure
class_2\be68322c7223.png,class_2,be68322c7223.png,PASS,0.446727492440753,0.0871176120015538,0.000896454384720964,0.744839269243669,1.20592236849165,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\c1c8550508e0.png,class_2,c1c8550508e0.png,PASS,0.24919821875908,0.0557368431488842,0.000386550961432677,0.743229370469749,1.03384323153333,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\c252da9b41d8.png,class_2,c252da9b41d8.png,PASS,0.420679095500404,0.0668863050609196,0.00115342175274819,0.744560495742262,1.15531099588191,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\c3acf47700ea.png,class_2,c3acf47700ea.png,PASS,0.310064551924543,0.0726197916335869,0.000979955643558387,0.75366029572507,1.19885718718854,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\c48ae5da188e.png,class_2,c48ae5da188e.png,WARNING,0.365418287502875,0.0640368414446889,0.00138090222731284,0.749346726057419,1.12769381233541,1,WARNING,PASS,PASS,PASS,PASS,PASS,
class_2\c52bb7343387.png,class_2,c52bb7343387.png,PASS,0.412747625592564,0.061402443473753,0.00121198538778248,0.74528647143496,1.1414759835911,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\c5ad60521f8c.png,class_2,c5ad60521f8c.png,PASS,0.271633612093126,0.0567599565729758,0.000435203372272548,0.732719414893617,1.1678310053886,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\c613db1cab27.png,class_2,c613db1cab27.png,WARNING,0.358714291916435,0.037365669238406,0.000693693803043808,0.744709999860249,1.02661871861027,1,PASS,PASS,WARNING,PASS,PASS,PASS,
class_2\c6e1e9fbf39b.png,class_2,c6e1e9fbf39b.png,PASS,0.346207909960127,0.0563758133703069,0.000812135518721207,0.831756225775933,1.16561995280972,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\c8905b8d5cf1.png,class_2,c8905b8d5cf1.png,WARNING,0.213337451370816,0.0387572690508415,0.000275568054611353,0.598326644701009,1.08763314236282,1,PASS,WARNING,PASS,PASS,PASS,PASS,
class_2\c9f0dc2c8b43.png,class_2,c9f0dc2c8b43.png,PASS,0.369076476680703,0.0592817332208759,0.000810507625000491,0.733335771276596,1.15403291652646,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\ca7f5caddf96.png,class_2,ca7f5caddf96.png,WARNING,0.222109348173009,0.0876227173217748,0.000169952775628913,0.705765235320399,1.25963722485198,1,WARNING,PASS,PASS,PASS,PASS,PASS,
class_2\ca9c912ebad7.png,class_2,ca9c912ebad7.png,FAIL,0.356544475870119,0.0289882216574889,0.000650293269098885,0.744715822805448,1.05337897569135,1,PASS,PASS,FAIL,PASS,PASS,PASS,Low Contrast
class_2\cb602182cde3.png,class_2,cb602182cde3.png,FAIL,0.325003029378679,0.065794484579825,0.00096246524370515,0.988688151041667,1.16120927971987,1,PASS,PASS,PASS,FAIL,PASS,PASS,Low Foreground
class_2\cbc2e57447c2.png,class_2,cbc2e57447c2.png,PASS,0.351925421062178,0.0436578900674029,0.000773652450181608,0.744691075288352,1.03834295892334,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\cca626a0e19a.png,class_2,cca626a0e19a.png,PASS,0.352347964517173,0.0820627341487139,0.000601123047210992,0.713490780026398,1.15065492223342,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\cd4e7f9fa1a9.png,class_2,cd4e7f9fa1a9.png,PASS,0.328393780932962,0.0672098187153152,0.000490347761681594,0.733033909574468,1.14045450357122,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\ce887b196c23.png,class_2,ce887b196c23.png,PASS,0.323102479040354,0.0516790214578421,0.000795136321054489,0.733990026595745,1.09388158438835,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\d10d315f123f.png,class_2,d10d315f123f.png,PASS,0.343230401866287,0.0716565462528903,0.00106752340450542,0.831899042863247,1.11477699774807,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\d141728fa392.png,class_2,d141728fa392.png,PASS,0.340957893194996,0.0476881557214708,0.000840636449469517,0.750822408938539,1.12094763587789,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\d6228d951958.png,class_2,d6228d951958.png,PASS,0.304059144072483,0.041208277399735,0.000905425753441921,0.750054287429586,1.07488357461722,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\d91273efb92a.png,class_2,d91273efb92a.png,PASS,0.440938503792548,0.0524842550243304,0.00110295860000946,0.742806187927404,1.09017935400532,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\d95959798b57.png,class_2,d95959798b57.png,PASS,0.371251585596974,0.0924939351522219,0.00117887261165731,0.8320165868099,1.18730226227243,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\dd110d2b8c21.png,class_2,dd110d2b8c21.png,WARNING,0.490749689322156,0.0556829718859398,0.00131644375249317,0.745702666443066,1.04003689799453,1,PASS,WARNING,PASS,PASS,PASS,PASS,
class_2\dee687c6e88a.png,class_2,dee687c6e88a.png,PASS,0.413739555366945,0.0701146766012364,0.000892337448535546,0.743612520263849,1.1279312356001,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\e10190a9d52f.png,class_2,e10190a9d52f.png,PASS,0.310246600724986,0.0590745121063392,0.00119229135379198,0.75072843237976,1.15409860539476,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\e2161692a0b4.png,class_2,e2161692a0b4.png,FAIL,0.213302495939909,0.0694310160638087,0.000295620187068062,0.552022535060063,0.79669199708355,1,PASS,WARNING,PASS,PASS,FAIL,PASS,Uneven Illumination
class_2\e229aca862c7.png,class_2,e229aca862c7.png,PASS,0.401352724874891,0.0541972841597136,0.000860264482157576,0.744853098738517,1.10923580148933,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\e2a47a74e6e1.png,class_2,e2a47a74e6e1.png,PASS,0.274345239692941,0.059605766350748,0.000865580597582667,0.831322529145177,1.15316719115925,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\e34fa07bd64d.png,class_2,e34fa07bd64d.png,PASS,0.38591619348133,0.0981238448205783,0.000872642718035099,0.713250151277632,1.06756859750708,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\e65a2ff90494.png,class_2,e65a2ff90494.png,FAIL,0.221587520540649,0.022518365977303,0.000534324373238611,0.830477786339915,0.9965666883166,1,PASS,PASS,FAIL,PASS,PASS,PASS,Low Contrast
class_2\e663c6627a95.png,class_2,e663c6627a95.png,PASS,0.360838128210951,0.0760669586845943,0.000989504191192921,0.832554475539415,1.09810552796043,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\e6f0ce5bf282.png,class_2,e6f0ce5bf282.png,PASS,0.454226461773825,0.0519490159002498,0.00120599203557052,0.744893713781281,1.11220613824102,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\e7fc93ac5b6d.png,class_2,e7fc93ac5b6d.png,PASS,0.247397511233286,0.064544097901322,0.000314103402676799,0.882417948479112,1.24424775309769,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\eadfc8809ec8.png,class_2,eadfc8809ec8.png,PASS,0.360597617383768,0.047013728264881,0.000809158014873029,0.744502994158421,1.07878787950904,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\f0800723bc63.png,class_2,f0800723bc63.png,PASS,0.317295601768438,0.0636446828269131,0.000620110220925084,0.831807725760674,1.20046878852369,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\f0c0f7b5e820.png,class_2,f0c0f7b5e820.png,PASS,0.317448188635728,0.0752846427027878,0.00102099234042479,0.831328012939848,1.01522367582286,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\f18abfa690ab.png,class_2,f18abfa690ab.png,FAIL,0.311572600203899,0.0836289826404923,0.000864195310398706,0.988883463541667,1.31094564527377,1,PASS,PASS,PASS,FAIL,WARNING,PASS,Low Foreground
class_2\f1a761c68559.png,class_2,f1a761c68559.png,PASS,0.275092948866435,0.0478125614534178,0.000417632540165813,0.732795212765957,1.1407760514639,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\f2094a20b275.png,class_2,f2094a20b275.png,PASS,0.356697027593042,0.0433745111515256,0.000630524583023914,0.744417979158515,1.1403903595531,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\f460608cf4cc.png,class_2,f460608cf4cc.png,PASS,0.409072175167092,0.0714276287691265,0.000798758235899204,0.743885034099167,1.18691246794369,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\f69400b316a7.png,class_2,f69400b316a7.png,PASS,0.293826087611656,0.0516995346094768,0.000882895513629869,0.831495864741966,1.02164967410431,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\fa3e544a7401.png,class_2,fa3e544a7401.png,WARNING,0.293426192764194,0.105778231017066,0.000458183425884037,0.856390104086907,1.28711423622763,1,PASS,PASS,PASS,PASS,WARNING,PASS,
class_2\fac399455195.png,class_2,fac399455195.png,PASS,0.318383469129201,0.0469406915909705,0.000609737139088585,0.749802010550922,1.13652751227337,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\fe37f4492920.png,class_2,fe37f4492920.png,WARNING,0.440554395546418,0.0606812570461046,0.00140066388344639,0.832670350505081,1.10980453040699,1,WARNING,PASS,PASS,PASS,PASS,PASS,
class_3\05cd0178ccfe.png,class_3,05cd0178ccfe.png,WARNING,0.41255433606161,0.117044495220783,0.00123462325022562,0.831828707235939,1.14699779203632,1,PASS,PASS,WARNING,PASS,PASS,PASS,
class_3\069f43616fab.png,class_3,069f43616fab.png,FAIL,0.536891586627273,0.0708495639723051,0.000962884528130267,0.546737695530091,1.14554454283587,1,PASS,FAIL,PASS,PASS,PASS,PASS,Overexposure
class_3\14e3f84445f7.png,class_3,14e3f84445f7.png,PASS,0.347648467072286,0.0520108159471812,0.000571365310587294,0.73385704787234,1.13243193216816,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_3\15bed5adde74.png,class_3,15bed5adde74.png,PASS,0.240313738193548,0.0631350099478376,0.00036575641582151,0.519822466919037,1.17845140544551,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_3\1623e8e3adc4.png,class_3,1623e8e3adc4.png,PASS,0.379960651306455,0.0402794578133133,0.000740602861925862,0.744374307069521,1.08419012713385,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_3\166068a24416.png,class_3,166068a24416.png,PASS,0.301207779295716,0.0540561220214303,0.000634487169021833,0.831640827661977,1.20029601627112,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_3\1b495ac025b7.png,class_3,1b495ac025b7.png,PASS,0.264521023664644,0.0606534795870781,0.000551727303278431,0.83085950613422,1.18196952170095,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_3\1c9521878baf.png,class_3,1c9521878baf.png,PASS,0.355173956358525,0.0593530923033013,0.000638395579708204,0.74373887817467,1.19381768186388,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_3\299086c6d1b5.png,class_3,299086c6d1b5.png,WARNING,0.224728365373497,0.0980962265740625,0.000162540724183737,0.578871131473462,1.22590223404617,1,WARNING,PASS,PASS,PASS,PASS,PASS,
class_3\2bb063318cf1.png,class_3,2bb063318cf1.png,PASS,0.329662356685151,0.0565908194534602,0.000648983893549098,0.744173124312893,1.17434144232467,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_3\2bbd1f99ecc3.png,class_3,2bbd1f99ecc3.png,PASS,0.326381075400677,0.0499603260614593,0.000414375713243037,0.54517103909465,1.10663396227522,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_3\4360a112db10.png,class_3,4360a112db10.png,PASS,0.34973727944941,0.0899274295461551,0.000549479157670496,0.541934170588636,1.25155240663219,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_3\4fef9ed8a4c5.png,class_3,4fef9ed8a4c5.png,PASS,0.297566635822286,0.0614224965992385,0.000448457990173754,0.74341352111167,1.23587792366155,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_3\6735931000ec.png,class_3,6735931000ec.png,PASS,0.33918127638954,0.0455168841680687,0.000724011433735623,0.744241252771722,1.07905999792772,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_3\72595230840c.png,class_3,72595230840c.png,WARNING,0.337882491375474,0.0596217848566246,0.000543799119696092,0.901611981440229,1.05920134095794,1,PASS,PASS,PASS,WARNING,PASS,PASS,
class_3\788ddb0b70b7.png,class_3,788ddb0b70b7.png,WARNING,0.238825901727267,0.0831807578259265,0.000208850178008693,0.776240186102906,1.26141041453801,1,WARNING,PASS,PASS,PASS,PASS,PASS,
class_3\8688f3d0fcaf.png,class_3,8688f3d0fcaf.png,PASS,0.234438494903923,0.0535599571276303,0.000778646424964833,0.782406349206349,1.17940609268687,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_3\86d6808f0609.png,class_3,86d6808f0609.png,PASS,0.266146340368063,0.0654759055600422,0.000654250963370834,0.831124397259438,1.12770744976074,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_3\8958a4d17b7e.png,class_3,8958a4d17b7e.png,PASS,0.362685226380651,0.063298179904878,0.00110428910114595,0.831867570650349,1.14168937836537,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_3\8b76c3c5cb3e.png,class_3,8b76c3c5cb3e.png,WARNING,0.356239865403087,0.104438038997215,0.000611841553479825,0.89068210630347,1.19785402319296,1,PASS,PASS,PASS,WARNING,PASS,PASS,
class_3\910bfd38e2f5.png,class_3,910bfd38e2f5.png,PASS,0.369452516766853,0.0442101682797526,0.000801630814593101,0.744820199098142,1.07674708215227,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_3\913490237ad4.png,class_3,913490237ad4.png,FAIL,0.343034500025788,0.13968760044607,0.00116210334132649,0.896039195595922,1.48215674547524,1,PASS,PASS,FAIL,WARNING,FAIL,PASS,Low Contrast|Uneven Illumination
class_3\9878db94d9f3.png,class_3,9878db94d9f3.png,PASS,0.332650680617039,0.0762399731742363,0.000989238027638164,0.544666582827456,1.17643996739732,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_3\996f57c86ba5.png,class_3,996f57c86ba5.png,PASS,0.324609709255871,0.0435955724410536,0.000821831666201179,0.743893986877411,1.02986522477669,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_3\9bafbbd152d2.png,class_3,9bafbbd152d2.png,PASS,0.227654997396465,0.0577187105105964,0.000255188573465094,0.755961750074596,1.12973883961452,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_3\9f37c98b8187.png,class_3,9f37c98b8187.png,WARNING,0.243507400758259,0.0645004318907713,0.000361123608543087,0.737558867595076,1.33882389370694,1,PASS,PASS,PASS,PASS,WARNING,PASS,
class_3\a4d4b69f7404.png,class_3,a4d4b69f7404.png,PASS,0.278677482489614,0.0486677973990368,0.000681245620347799,0.831086010696738,1.10021547299649,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_3\a80dab8eddf4.png,class_3,a80dab8eddf4.png,WARNING,0.408367738193482,0.0606651456749354,0.00150275485038569,0.832500829721976,1.00993411253119,1,WARNING,PASS,PASS,PASS,PASS,PASS,
class_3\b960142a8de7.png,class_3,b960142a8de7.png,WARNING,0.284034779319297,0.0856478155094861,0.000359874616256491,0.541816582543255,1.35053993280819,1,PASS,PASS,PASS,PASS,WARNING,PASS,
